timestamp,BTC: Price,timestamp,BTC: MVRV Ratio,timestamp,Signal Reached,timestamp,MVRV - 1,timestamp,All-time-Average,timestamp,Extreme Upside Deviation μ + 1σ,timestamp,Extreme Downside Deviation μ - 1σ
2012-09-15T00:00:00.000Z,11.682625,2012-09-15T00:00:00.000Z,1.8509411033758214,2012-09-15T00:00:00.000Z,8.509411033758215e-10,2012-09-15T00:00:00.000Z,0.8509411033758214,2012-09-15T00:00:00.000Z,0.5228553355463184,2012-09-15T00:00:00.000Z,1.5924570397552091,2012-09-15T00:00:00.000Z,-0.5467463686625724
2012-09-16T00:00:00.000Z,11.863090555555553,2012-09-16T00:00:00.000Z,1.8764375026263111,2012-09-16T00:00:00.000Z,8.764375026263112e-10,2012-09-16T00:00:00.000Z,0.8764375026263111,2012-09-16T00:00:00.000Z,0.5231166675249437,2012-09-16T00:00:00.000Z,1.5923662061692834,2012-09-16T00:00:00.000Z,-0.546132871119396
2012-09-17T00:00:00.000Z,11.897081666666665,2012-09-17T00:00:00.000Z,1.8742077228710745,2012-09-17T00:00:00.000Z,8.742077228710745e-10,2012-09-17T00:00:00.000Z,0.8742077228710745,2012-09-17T00:00:00.000Z,0.5233759666795569,2012-09-17T00:00:00.000Z,1.5922731381948698,2012-09-17T00:00:00.000Z,-0.5455212048357562
2012-09-18T00:00:00.000Z,12.294733333333333,2012-09-18T00:00:00.000Z,1.9303693943354887,2012-09-18T00:00:00.000Z,9.303693943354888e-10,2012-09-18T00:00:00.000Z,0.9303693943354887,2012-09-18T00:00:00.000Z,0.5236763308328084,2012-09-18T00:00:00.000Z,1.5922361632617443,2012-09-18T00:00:00.000Z,-0.5448835015961274
2012-09-19T00:00:00.000Z,12.521989999999999,2012-09-19T00:00:00.000Z,1.9541323923749192,2012-09-19T00:00:00.000Z,9.541323923749193e-10,2012-09-19T00:00:00.000Z,0.9541323923749192,2012-09-19T00:00:00.000Z,0.5239937763059221,2012-09-19T00:00:00.000Z,1.59222343831891,2012-09-19T00:00:00.000Z,-0.5442358857070657
2012-09-20T00:00:00.000Z,12.337124285714285,2012-09-20T00:00:00.000Z,1.9111561385665399,2012-09-20T00:00:00.000Z,9.111561385665399e-10,2012-09-20T00:00:00.000Z,0.9111561385665399,2012-09-20T00:00:00.000Z,0.5242790838683838,2012-09-20T00:00:00.000Z,1.5921667558380705,2012-09-20T00:00:00.000Z,-0.5436085881013027
2012-09-21T00:00:00.000Z,12.344472857142858,2012-09-21T00:00:00.000Z,1.9070305431931045,2012-09-21T00:00:00.000Z,9.070305431931046e-10,2012-09-21T00:00:00.000Z,0.9070305431931045,2012-09-21T00:00:00.000Z,0.5245609332493298,2012-09-21T00:00:00.000Z,1.5921058391579486,2012-09-21T00:00:00.000Z,-0.5429839726592888
2012-09-22T00:00:00.000Z,12.2159,2012-09-22T00:00:00.000Z,1.8856430184708959,2012-09-22T00:00:00.000Z,8.856430184708959e-10,2012-09-22T00:00:00.000Z,0.8856430184708959,2012-09-22T00:00:00.000Z,0.5248266301479476,2012-09-22T00:00:00.000Z,1.5920236118750732,2012-09-22T00:00:00.000Z,-0.542370351579178
2012-09-23T00:00:00.000Z,12.0983275,2012-09-23T00:00:00.000Z,1.8729857841414188,2012-09-23T00:00:00.000Z,8.729857841414188e-10,2012-09-23T00:00:00.000Z,0.8729857841414188,2012-09-23T00:00:00.000Z,0.525082629525884,2012-09-23T00:00:00.000Z,1.5919289293357068,2012-09-23T00:00:00.000Z,-0.5417636702839387
2012-09-24T00:00:00.000Z,12.09198,2012-09-24T00:00:00.000Z,1.8566091997326752,2012-09-24T00:00:00.000Z,8.566091997326753e-10,2012-09-24T00:00:00.000Z,0.8566091997326752,2012-09-24T00:00:00.000Z,0.5253262199521932,2012-09-24T00:00:00.000Z,1.5918183467749278,2012-09-24T00:00:00.000Z,-0.5411659068705416
2012-09-25T00:00:00.000Z,12.134418,2012-09-25T00:00:00.000Z,1.8570657533689934,2012-09-25T00:00:00.000Z,8.570657533689934e-10,2012-09-25T00:00:00.000Z,0.8570657533689934,2012-09-25T00:00:00.000Z,0.5255697878915594,2012-09-25T00:00:00.000Z,1.5917081930294352,2012-09-25T00:00:00.000Z,-0.5405686172463163
2012-09-26T00:00:00.000Z,12.33285857142857,2012-09-26T00:00:00.000Z,1.8872751119561542,2012-09-26T00:00:00.000Z,8.872751119561542e-10,2012-09-26T00:00:00.000Z,0.8872751119561542,2012-09-26T00:00:00.000Z,0.5258351623039325,2012-09-26T00:00:00.000Z,1.591627394643849,2012-09-26T00:00:00.000Z,-0.539957070035984
2012-09-27T00:00:00.000Z,12.317598333333335,2012-09-27T00:00:00.000Z,1.8790431969086911,2012-09-27T00:00:00.000Z,8.790431969086912e-10,2012-09-27T00:00:00.000Z,0.8790431969086911,2012-09-27T00:00:00.000Z,0.5260941124759301,2012-09-27T00:00:00.000Z,1.5915384788742597,2012-09-27T00:00:00.000Z,-0.5393502539223997
2012-09-28T00:00:00.000Z,12.28,2012-09-28T00:00:00.000Z,1.8455251650212712,2012-09-28T00:00:00.000Z,8.455251650212712e-10,2012-09-28T00:00:00.000Z,0.8455251650212712,2012-09-28T00:00:00.000Z,0.5263281278990403,2012-09-28T00:00:00.000Z,1.5914172168029377,2012-09-28T00:00:00.000Z,-0.538760961004857
2012-09-29T00:00:00.000Z,12.363095,2012-09-29T00:00:00.000Z,1.8853433295416477,2012-09-29T00:00:00.000Z,8.853433295416478e-10,2012-09-29T00:00:00.000Z,0.8853433295416477,2012-09-29T00:00:00.000Z,0.5265909501550012,2012-09-29T00:00:00.000Z,1.591334389074095,2012-09-29T00:00:00.000Z,-0.5381524887640925
2012-09-30T00:00:00.000Z,12.37475,2012-09-30T00:00:00.000Z,1.8775551117245706,2012-09-30T00:00:00.000Z,8.775551117245706e-10,2012-09-30T00:00:00.000Z,0.8775551117245706,2012-09-30T00:00:00.000Z,0.5268476905804361,2012-09-30T00:00:00.000Z,1.591243910437763,2012-09-30T00:00:00.000Z,-0.5375485292768906
2012-10-01T00:00:00.000Z,12.047820654016881,2012-10-01T00:00:00.000Z,1.8750051566525627,2012-10-01T00:00:00.000Z,8.750051566525628e-10,2012-10-01T00:00:00.000Z,0.8750051566525627,2012-10-01T00:00:00.000Z,0.5271021916521264,2012-10-01T00:00:00.000Z,1.5911509135214252,2012-10-01T00:00:00.000Z,-0.5369465302171725
2012-10-02T00:00:00.000Z,12.693781666666665,2012-10-02T00:00:00.000Z,1.9261673131893269,2012-10-02T00:00:00.000Z,9.261673131893269e-10,2012-10-02T00:00:00.000Z,0.9261673131893269,2012-10-02T00:00:00.000Z,0.5273936928365947,2012-10-02T00:00:00.000Z,1.5911083626138058,2012-10-02T00:00:00.000Z,-0.5363209769406166
2012-10-03T00:00:00.000Z,12.9395,2012-10-03T00:00:00.000Z,1.890925488980188,2012-10-03T00:00:00.000Z,8.909254889801882e-10,2012-10-03T00:00:00.000Z,0.8909254889801881,2012-10-03T00:00:00.000Z,0.5276590445126119,2012-10-03T00:00:00.000Z,1.591030751750256,2012-10-03T00:00:00.000Z,-0.5357126627250322
2012-10-04T00:00:00.000Z,12.766666666666666,2012-10-04T00:00:00.000Z,1.906302361725905,2012-10-04T00:00:00.000Z,9.06302361725905e-10,2012-10-04T00:00:00.000Z,0.906302361725905,2012-10-04T00:00:00.000Z,0.5279352249044524,2012-10-04T00:00:00.000Z,1.5909682044227165,2012-10-04T00:00:00.000Z,-0.5350977546138116
2012-10-05T00:00:00.000Z,12.7,2012-10-05T00:00:00.000Z,1.8935120204860612,2012-10-05T00:00:00.000Z,8.935120204860612e-10,2012-10-05T00:00:00.000Z,0.8935120204860612,2012-10-05T00:00:00.000Z,0.528201680294818,2012-10-05T00:00:00.000Z,1.5908929857935301,2012-10-05T00:00:00.000Z,-0.5344896252038942
2012-10-06T00:00:00.000Z,12.505,2012-10-06T00:00:00.000Z,1.8668850246592876,2012-10-06T00:00:00.000Z,8.668850246592877e-10,2012-10-06T00:00:00.000Z,0.8668850246592876,2012-10-06T00:00:00.000Z,0.5284483542528402,2012-10-06T00:00:00.000Z,1.590791886027092,2012-10-06T00:00:00.000Z,-0.5338951775214116
2012-10-07T00:00:00.000Z,11.815475,2012-10-07T00:00:00.000Z,1.76106860958831,2012-10-07T00:00:00.000Z,7.6106860958831e-10,2012-10-07T00:00:00.000Z,0.7610686095883099,2012-10-07T00:00:00.000Z,0.5286176557487174,2012-10-07T00:00:00.000Z,1.5905930582417378,2012-10-07T00:00:00.000Z,-0.5333577467443029
2012-10-08T00:00:00.000Z,11.754278333333332,2012-10-08T00:00:00.000Z,1.7424393781091099,2012-10-08T00:00:00.000Z,7.424393781091099e-10,2012-10-08T00:00:00.000Z,0.7424393781091099,2012-10-08T00:00:00.000Z,0.5287731624558887,2012-10-08T00:00:00.000Z,1.5903779711507364,2012-10-08T00:00:00.000Z,-0.5328316462389591
2012-10-09T00:00:00.000Z,11.883887142857144,2012-10-09T00:00:00.000Z,1.768598004006959,2012-10-09T00:00:00.000Z,7.685980040069591e-10,2012-10-09T00:00:00.000Z,0.7685980040069591,2012-10-09T00:00:00.000Z,0.5289474537651555,2012-10-09T00:00:00.000Z,1.5901861143349925,2012-10-09T00:00:00.000Z,-0.5322912068046814
2012-10-10T00:00:00.000Z,12.094166666666665,2012-10-10T00:00:00.000Z,1.7963251488573413,2012-10-10T00:00:00.000Z,7.963251488573414e-10,2012-10-10T00:00:00.000Z,0.7963251488573413,2012-10-10T00:00:00.000Z,0.5291416278356654,2012-10-10T00:00:00.000Z,1.5900193257391848,2012-10-10T00:00:00.000Z,-0.5317360700678538
2012-10-11T00:00:00.000Z,12.03,2012-10-11T00:00:00.000Z,1.7961008948860284,2012-10-11T00:00:00.000Z,7.961008948860285e-10,2012-10-11T00:00:00.000Z,0.7961008948860284,2012-10-11T00:00:00.000Z,0.5293353573473131,2012-10-11T00:00:00.000Z,1.5898524174587916,2012-10-11T00:00:00.000Z,-0.5311817027641655
2012-10-12T00:00:00.000Z,11.923916666666674,2012-10-12T00:00:00.000Z,1.7693663811764309,2012-10-12T00:00:00.000Z,7.69366381176431e-10,2012-10-12T00:00:00.000Z,0.7693663811764309,2012-10-12T00:00:00.000Z,0.5295094190034617,2012-10-12T00:00:00.000Z,1.589661576132311,2012-10-12T00:00:00.000Z,-0.5306427381253875
2012-10-13T00:00:00.000Z,11.865472857142858,2012-10-13T00:00:00.000Z,1.7599460795014754,2012-10-13T00:00:00.000Z,7.599460795014755e-10,2012-10-13T00:00:00.000Z,0.7599460795014754,2012-10-13T00:00:00.000Z,0.5296764020907792,2012-10-13T00:00:00.000Z,1.5894625176549726,2012-10-13T00:00:00.000Z,-0.5301097134734143
2012-10-14T00:00:00.000Z,11.728699230769232,2012-10-14T00:00:00.000Z,1.7266040045947466,2012-10-14T00:00:00.000Z,7.266040045947466e-10,2012-10-14T00:00:00.000Z,0.7266040045947466,2012-10-14T00:00:00.000Z,0.5298189999202534,2012-10-14T00:00:00.000Z,1.589234587326131,2012-10-14T00:00:00.000Z,-0.5295965874856243
2012-10-15T00:00:00.000Z,11.801467777777773,2012-10-15T00:00:00.000Z,1.7476333574331253,2012-10-15T00:00:00.000Z,7.476333574331254e-10,2012-10-15T00:00:00.000Z,0.7476333574331253,2012-10-15T00:00:00.000Z,0.5299766079937069,2012-10-15T00:00:00.000Z,1.5890250313173662,2012-10-15T00:00:00.000Z,-0.5290718153299523
2012-10-16T00:00:00.000Z,11.81490142857143,2012-10-16T00:00:00.000Z,1.7573253891096086,2012-10-16T00:00:00.000Z,7.573253891096086e-10,2012-10-16T00:00:00.000Z,0.7573253891096086,2012-10-16T00:00:00.000Z,0.5301409961217735,2012-10-16T00:00:00.000Z,1.5888241076553173,2012-10-16T00:00:00.000Z,-0.5285421154117705
2012-10-17T00:00:00.000Z,11.923778333333333,2012-10-17T00:00:00.000Z,1.7529760124710583,2012-10-17T00:00:00.000Z,7.529760124710583e-10,2012-10-17T00:00:00.000Z,0.7529760124710583,2012-10-17T00:00:00.000Z,0.5303020040815634,2012-10-17T00:00:00.000Z,1.5886195127571108,2012-10-17T00:00:00.000Z,-0.528015504593984
2012-10-18T00:00:00.000Z,11.916797777777774,2012-10-18T00:00:00.000Z,1.758620842646415,2012-10-18T00:00:00.000Z,7.58620842646415e-10,2012-10-18T00:00:00.000Z,0.7586208426464149,2012-10-18T00:00:00.000Z,0.5304668552285416,2012-10-18T00:00:00.000Z,1.588420006554121,2012-10-18T00:00:00.000Z,-0.5274862960970377
2012-10-19T00:00:00.000Z,11.765486629213502,2012-10-19T00:00:00.000Z,1.7309449042566225,2012-10-19T00:00:00.000Z,7.309449042566226e-10,2012-10-19T00:00:00.000Z,0.7309449042566225,2012-10-19T00:00:00.000Z,0.5306115002855605,2012-10-19T00:00:00.000Z,1.5881966255709061,2012-10-19T00:00:00.000Z,-0.5269736249997852
2012-10-20T00:00:00.000Z,11.70436789473684,2012-10-20T00:00:00.000Z,1.7158067971677518,2012-10-20T00:00:00.000Z,7.158067971677518e-10,2012-10-20T00:00:00.000Z,0.7158067971677518,2012-10-20T00:00:00.000Z,0.5307450224895129,2012-10-20T00:00:00.000Z,1.5879605162435197,2012-10-20T00:00:00.000Z,-0.5264704712644939
2012-10-21T00:00:00.000Z,11.660545,2012-10-21T00:00:00.000Z,1.710500321070239,2012-10-21T00:00:00.000Z,7.10500321070239e-10,2012-10-21T00:00:00.000Z,0.710500321070239,2012-10-21T00:00:00.000Z,0.5308745291887785,2012-10-21T00:00:00.000Z,1.5877201188075527,2012-10-21T00:00:00.000Z,-0.5259710604299958
2012-10-22T00:00:00.000Z,11.732331666666667,2012-10-22T00:00:00.000Z,1.7201894261970616,2012-10-22T00:00:00.000Z,7.201894261970617e-10,2012-10-22T00:00:00.000Z,0.7201894261970616,2012-10-22T00:00:00.000Z,0.5310108250109588,2012-10-22T00:00:00.000Z,1.5874881151630111,2012-10-22T00:00:00.000Z,-0.5254664651410935
2012-10-23T00:00:00.000Z,11.7110025,2012-10-23T00:00:00.000Z,1.715575084100827,2012-10-23T00:00:00.000Z,7.155750841008271e-10,2012-10-23T00:00:00.000Z,0.715575084100827,2012-10-23T00:00:00.000Z,0.5311436050534695,2012-10-23T00:00:00.000Z,1.5872523929826883,2012-10-23T00:00:00.000Z,-0.5249651828757493
2012-10-24T00:00:00.000Z,11.64999,2012-10-24T00:00:00.000Z,1.6969930553171053,2012-10-24T00:00:00.000Z,6.969930553171053e-10,2012-10-24T00:00:00.000Z,0.6969930553171053,2012-10-24T00:00:00.000Z,0.5312628354274908,2012-10-24T00:00:00.000Z,1.5870012914218479,2012-10-24T00:00:00.000Z,-0.5244756205668663
2012-10-25T00:00:00.000Z,10.754429,2012-10-25T00:00:00.000Z,1.5740698647982365,2012-10-25T00:00:00.000Z,5.740698647982366e-10,2012-10-25T00:00:00.000Z,0.5740698647982365,2012-10-25T00:00:00.000Z,0.5312935876037629,2012-10-25T00:00:00.000Z,1.58665338229794,2012-10-25T00:00:00.000Z,-0.5240662070904142
2012-10-26T00:00:00.000Z,10.17753181818182,2012-10-26T00:00:00.000Z,1.479554315137327,2012-10-26T00:00:00.000Z,4.795543151373269e-10,2012-10-26T00:00:00.000Z,0.47955431513732694,2012-10-26T00:00:00.000Z,0.5312564452688983,2012-10-26T00:00:00.000Z,1.5862382738295353,2012-10-26T00:00:00.000Z,-0.5237253832917389
2012-10-27T00:00:00.000Z,10.321827857142855,2012-10-27T00:00:00.000Z,1.5230802630577454,2012-10-27T00:00:00.000Z,5.230802630577453e-10,2012-10-27T00:00:00.000Z,0.5230802630577454,2012-10-27T00:00:00.000Z,0.5312505800018887,2012-10-27T00:00:00.000Z,1.585853962452885,2012-10-27T00:00:00.000Z,-0.5233528024491074
2012-10-28T00:00:00.000Z,10.68099,2012-10-28T00:00:00.000Z,1.5686047636499503,2012-10-28T00:00:00.000Z,5.686047636499503e-10,2012-10-28T00:00:00.000Z,0.5686047636499503,2012-10-28T00:00:00.000Z,0.5312773571944681,2012-10-28T00:00:00.000Z,1.58550315189206,2012-10-28T00:00:00.000Z,-0.5229484375031238
2012-10-29T00:00:00.000Z,10.59333,2012-10-29T00:00:00.000Z,1.5492100006422027,2012-10-29T00:00:00.000Z,5.492100006422028e-10,2012-10-29T00:00:00.000Z,0.5492100006422027,2012-10-29T00:00:00.000Z,0.5312902029275969,2012-10-29T00:00:00.000Z,1.5851384511613915,2012-10-29T00:00:00.000Z,-0.5225580453061979
2012-10-30T00:00:00.000Z,10.846225,2012-10-30T00:00:00.000Z,1.5834987779564627,2012-10-30T00:00:00.000Z,5.834987779564626e-10,2012-10-30T00:00:00.000Z,0.5834987779564627,2012-10-30T00:00:00.000Z,0.5313275748495931,2012-10-30T00:00:00.000Z,1.58479949832495,2012-10-30T00:00:00.000Z,-0.5221443486257638
2012-10-31T00:00:00.000Z,11.038845714285717,2012-10-31T00:00:00.000Z,1.6184437089458554,2012-10-31T00:00:00.000Z,6.184437089458555e-10,2012-10-31T00:00:00.000Z,0.6184437089458554,2012-10-31T00:00:00.000Z,0.5313898896808494,2012-10-31T00:00:00.000Z,1.5844875431429073,2012-10-31T00:00:00.000Z,-0.5217077637812085
2012-11-01T00:00:00.000Z,10.588944699114066,2012-11-01T00:00:00.000Z,1.5523791663673214,2012-11-01T00:00:00.000Z,5.523791663673215e-10,2012-11-01T00:00:00.000Z,0.5523791663673214,2012-11-01T00:00:00.000Z,0.5314048927378091,2012-11-01T00:00:00.000Z,1.5841262532331517,2012-11-01T00:00:00.000Z,-0.5213164677575334
2012-11-02T00:00:00.000Z,10.415661304347829,2012-11-02T00:00:00.000Z,1.5493183940713682,2012-11-02T00:00:00.000Z,5.493183940713682e-10,2012-11-02T00:00:00.000Z,0.5493183940713682,2012-11-02T00:00:00.000Z,0.5314176880959045,2012-11-02T00:00:00.000Z,1.5837631183413663,2012-11-02T00:00:00.000Z,-0.5209277421495573
2012-11-03T00:00:00.000Z,10.6425,2012-11-03T00:00:00.000Z,1.555781849720148,2012-11-03T00:00:00.000Z,5.557818497201481e-10,2012-11-03T00:00:00.000Z,0.5557818497201481,2012-11-03T00:00:00.000Z,0.5314350786466713,2012-11-03T00:00:00.000Z,1.5834050737035896,2012-11-03T00:00:00.000Z,-0.5205349164102471
2012-11-04T00:00:00.000Z,10.823336666666668,2012-11-04T00:00:00.000Z,1.585168450148744,2012-11-04T00:00:00.000Z,5.85168450148744e-10,2012-11-04T00:00:00.000Z,0.585168450148744,2012-11-04T00:00:00.000Z,0.5314734048745615,2012-11-04T00:00:00.000Z,1.5830691438724198,2012-11-04T00:00:00.000Z,-0.5201223341232968
2012-11-05T00:00:00.000Z,10.705152857142858,2012-11-05T00:00:00.000Z,1.568679059498528,2012-11-05T00:00:00.000Z,5.686790594985281e-10,2012-11-05T00:00:00.000Z,0.568679059498528,2012-11-05T00:00:00.000Z,0.5314999235164888,2012-11-05T00:00:00.000Z,1.5827212978259382,2012-11-05T00:00:00.000Z,-0.5197214507929606
2012-11-06T00:00:00.000Z,10.831798999999998,2012-11-06T00:00:00.000Z,1.586269810728542,2012-11-06T00:00:00.000Z,5.862698107285421e-10,2012-11-06T00:00:00.000Z,0.586269810728542,2012-11-06T00:00:00.000Z,0.5315389334076654,2012-11-06T00:00:00.000Z,1.5823868903148197,2012-11-06T00:00:00.000Z,-0.5193090234994888
2012-11-07T00:00:00.000Z,10.875523333333335,2012-11-07T00:00:00.000Z,1.590359997191655,2012-11-07T00:00:00.000Z,5.903599971916551e-10,2012-11-07T00:00:00.000Z,0.5903599971916551,2012-11-07T00:00:00.000Z,0.5315807989334904,2012-11-07T00:00:00.000Z,1.582055893320987,2012-11-07T00:00:00.000Z,-0.5188942954540061
2012-11-08T00:00:00.000Z,10.855767777777777,2012-11-08T00:00:00.000Z,1.5777824846320474,2012-11-08T00:00:00.000Z,5.777824846320475e-10,2012-11-08T00:00:00.000Z,0.5777824846320474,2012-11-08T00:00:00.000Z,0.5316136593073869,2012-11-08T00:00:00.000Z,1.5817158409496064,2012-11-08T00:00:00.000Z,-0.5184885223348324
2012-11-09T00:00:00.000Z,10.815263157894735,2012-11-09T00:00:00.000Z,1.57962572728741,2012-11-09T00:00:00.000Z,5.7962572728741e-10,2012-11-09T00:00:00.000Z,0.5796257272874099,2012-11-09T00:00:00.000Z,0.5316477830230799,2012-11-09T00:00:00.000Z,1.5813775075086693,2012-11-09T00:00:00.000Z,-0.5180819414625095
2012-11-10T00:00:00.000Z,10.875083999999998,2012-11-10T00:00:00.000Z,1.5876296106218843,2012-11-10T00:00:00.000Z,5.876296106218844e-10,2012-11-10T00:00:00.000Z,0.5876296106218843,2012-11-10T00:00:00.000Z,0.5316875428438177,2012-11-10T00:00:00.000Z,1.5810454875914153,2012-11-10T00:00:00.000Z,-0.5176704019037799
2012-11-11T00:00:00.000Z,10.53394,2012-11-11T00:00:00.000Z,1.5370262462034348,2012-11-11T00:00:00.000Z,5.370262462034348e-10,2012-11-11T00:00:00.000Z,0.5370262462034348,2012-11-11T00:00:00.000Z,0.5316913318454924,2012-11-11T00:00:00.000Z,1.5806768432901181,2012-11-11T00:00:00.000Z,-0.5172941795991334
2012-11-12T00:00:00.000Z,10.9172,2012-11-12T00:00:00.000Z,1.6003132934072295,2012-11-12T00:00:00.000Z,6.003132934072296e-10,2012-11-12T00:00:00.000Z,0.6003132934072295,2012-11-12T00:00:00.000Z,0.5317399999033376,2012-11-12T00:00:00.000Z,1.5803550559971469,2012-11-12T00:00:00.000Z,-0.5168750561904716
2012-11-13T00:00:00.000Z,10.881670588235293,2012-11-13T00:00:00.000Z,1.5832946334477567,2012-11-13T00:00:00.000Z,5.832946334477567e-10,2012-11-13T00:00:00.000Z,0.5832946334477567,2012-11-13T00:00:00.000Z,0.5317765375599955,2012-11-13T00:00:00.000Z,1.5800208398775624,2012-11-13T00:00:00.000Z,-0.5164677647575712
2012-11-14T00:00:00.000Z,10.94934,2012-11-14T00:00:00.000Z,1.5918047867202254,2012-11-14T00:00:00.000Z,5.918047867202255e-10,2012-11-14T00:00:00.000Z,0.5918047867202254,2012-11-14T00:00:00.000Z,0.53181905048433,2012-11-14T00:00:00.000Z,1.5796933125630024,2012-11-14T00:00:00.000Z,-0.5160552115943423
2012-11-15T00:00:00.000Z,11.120750384615386,2012-11-15T00:00:00.000Z,1.6238255103642971,2012-11-15T00:00:00.000Z,6.238255103642971e-10,2012-11-15T00:00:00.000Z,0.6238255103642971,2012-11-15T00:00:00.000Z,0.531884164751761,2012-11-15T00:00:00.000Z,1.5793904211130405,2012-11-15T00:00:00.000Z,-0.5156220916095183
2012-11-16T00:00:00.000Z,11.744632,2012-11-16T00:00:00.000Z,1.6998313226158461,2012-11-16T00:00:00.000Z,6.998313226158461e-10,2012-11-16T00:00:00.000Z,0.6998313226158461,2012-11-16T00:00:00.000Z,0.5320029392622732,2012-11-16T00:00:00.000Z,1.579148242962519,2012-11-16T00:00:00.000Z,-0.5151423644379727
2012-11-17T00:00:00.000Z,11.788836999999996,2012-11-17T00:00:00.000Z,1.6931303917660572,2012-11-17T00:00:00.000Z,6.931303917660572e-10,2012-11-17T00:00:00.000Z,0.6931303917660572,2012-11-17T00:00:00.000Z,0.5321168102534419,2012-11-17T00:00:00.000Z,1.5789007902544123,2012-11-17T00:00:00.000Z,-0.5146671697475285
2012-11-18T00:00:00.000Z,11.606691818181815,2012-11-18T00:00:00.000Z,1.676453441014686,2012-11-18T00:00:00.000Z,6.764534410146861e-10,2012-11-18T00:00:00.000Z,0.6764534410146861,2012-11-18T00:00:00.000Z,0.5322187429022845,2012-11-18T00:00:00.000Z,1.578640055535752,2012-11-18T00:00:00.000Z,-0.5142025697311828
2012-11-19T00:00:00.000Z,11.76062,2012-11-19T00:00:00.000Z,1.6869408845698677,2012-11-19T00:00:00.000Z,6.869408845698678e-10,2012-11-19T00:00:00.000Z,0.6869408845698677,2012-11-19T00:00:00.000Z,0.532327932839947,2012-11-19T00:00:00.000Z,1.5783880114591549,2012-11-19T00:00:00.000Z,-0.5137321457792609
2012-11-20T00:00:00.000Z,11.66508,2012-11-20T00:00:00.000Z,1.6890840161683949,2012-11-20T00:00:00.000Z,6.89084016168395e-10,2012-11-20T00:00:00.000Z,0.6890840161683949,2012-11-20T00:00:00.000Z,0.532438480148359,2012-11-20T00:00:00.000Z,1.5781379232066541,2012-11-20T00:00:00.000Z,-0.5132609629099361
2012-11-21T00:00:00.000Z,11.697982666666665,2012-11-21T00:00:00.000Z,1.678384799164021,2012-11-21T00:00:00.000Z,6.78384799164021e-10,2012-11-21T00:00:00.000Z,0.6783847991640211,2012-11-21T00:00:00.000Z,0.5325413316769114,2012-11-21T00:00:00.000Z,1.5778794211294884,2012-11-21T00:00:00.000Z,-0.5127967577756656
2012-11-22T00:00:00.000Z,12.32543923076923,2012-11-22T00:00:00.000Z,1.765274716568446,2012-11-22T00:00:00.000Z,7.65274716568446e-10,2012-11-22T00:00:00.000Z,0.7652747165684459,2012-11-22T00:00:00.000Z,0.532705228426835,2012-11-22T00:00:00.000Z,1.5776934146100245,2012-11-22T00:00:00.000Z,-0.5122829577563546
2012-11-23T00:00:00.000Z,12.33623153846154,2012-11-23T00:00:00.000Z,1.7576594525233797,2012-11-23T00:00:00.000Z,7.576594525233798e-10,2012-11-23T00:00:00.000Z,0.7576594525233797,2012-11-23T00:00:00.000Z,0.5328635354107172,2012-11-23T00:00:00.000Z,1.577500995442674,2012-11-23T00:00:00.000Z,-0.5117739246212396
2012-11-24T00:00:00.000Z,12.370765,2012-11-24T00:00:00.000Z,1.7638749747800695,2012-11-24T00:00:00.000Z,7.638749747800695e-10,2012-11-24T00:00:00.000Z,0.7638749747800695,2012-11-24T00:00:00.000Z,0.5330259907126647,2012-11-24T00:00:00.000Z,1.5773140296309247,2012-11-24T00:00:00.000Z,-0.5112620482055954
2012-11-25T00:00:00.000Z,12.50539,2012-11-25T00:00:00.000Z,1.7765523426925853,2012-11-25T00:00:00.000Z,7.765523426925853e-10,2012-11-25T00:00:00.000Z,0.7765523426925853,2012-11-25T00:00:00.000Z,0.5331971265889682,2012-11-25T00:00:00.000Z,1.577138116279639,2012-11-25T00:00:00.000Z,-0.5107438631017024
2012-11-26T00:00:00.000Z,12.221585,2012-11-26T00:00:00.000Z,1.729888333155533,2012-11-26T00:00:00.000Z,7.298883331555331e-10,2012-11-26T00:00:00.000Z,0.729888333155533,2012-11-26T00:00:00.000Z,0.5333352524362762,2012-11-26T00:00:00.000Z,1.5769226330837605,2012-11-26T00:00:00.000Z,-0.510252128211208
2012-11-27T00:00:00.000Z,12.187300000000002,2012-11-27T00:00:00.000Z,1.7134184732262965,2012-11-27T00:00:00.000Z,7.134184732262965e-10,2012-11-27T00:00:00.000Z,0.7134184732262965,2012-11-27T00:00:00.000Z,0.5334616266263043,2012-11-27T00:00:00.000Z,1.5766936717895286,2012-11-27T00:00:00.000Z,-0.50977041853692
2012-11-28T00:00:00.000Z,12.296015833333335,2012-11-28T00:00:00.000Z,1.7398977086617138,2012-11-28T00:00:00.000Z,7.398977086617138e-10,2012-11-28T00:00:00.000Z,0.7398977086617138,2012-11-28T00:00:00.000Z,0.5336063924622337,2012-11-28T00:00:00.000Z,1.5764869019395866,2012-11-28T00:00:00.000Z,-0.509274117015119
2012-11-29T00:00:00.000Z,12.45,2012-11-29T00:00:00.000Z,1.7583813552321148,2012-11-29T00:00:00.000Z,7.583813552321149e-10,2012-11-29T00:00:00.000Z,0.7583813552321148,2012-11-29T00:00:00.000Z,0.5337639082034881,2012-11-29T00:00:00.000Z,1.5762959123297176,2012-11-29T00:00:00.000Z,-0.5087680959227413
